REGION_BRCH,PRODUCT_TYPE_BRCH,AS_OF_DT,COLLATERAL_AGREEMENT_ID,COLLATERAL_AGREEMENT_TYPE,COLLATERAL_AMOUNT,COLLATERAL_CURRENCY,CUSTOMER_NR,ENTITY,FACILITY_NR,MATURITY_DATE,REC_REF_DT,SOURCE_SYSTEM,START_DATE,FROM_CURRENCY,TO_CURRENCY,RATE,MULTIPLY_DIVIDE_IND,LCY_TO_HKD,DEAL_DT
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:2:1,P005,3776695,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:6:1,P001,2879730,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:9:1,P003,12240772,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:3:1,P001,2643687,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:10:1,P003,9973963,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:7:1,P001,3210191,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:8:1,P001,17939305,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:4:1,P001,2643687,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174888:5:1,P001,2879730,HKD,018:RM:1800000000000000000001280106,18,CLS:1000302896,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,14MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:4:2,P005,1195479,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:4:2,P005,1195479,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:5:2,P005,1693595,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:5:2,P005,1693595,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:1:2,P002,17199890,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:1:2,P002,17199890,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:7:2,P003,53265481,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:7:2,P003,53265481,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:3:2,P005,1195479,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:3:2,P005,1195479,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:2:2,P005,1843030,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:2:2,P005,1843030,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:8:2,P003,28085435,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:8:2,P003,28085435,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:6:2,P005,1693595,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681328,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003174920:6:2,P005,1693595,HKD,018:RM:1800000000000000000000320181,18,CLS:0001681323,30SEP2025:00:00:00,31DEC2024:00:00:00,NX,31OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001033704:2:1,P002,13486354,HKD,018:RM:1800000000000000000000419786,18,CLS:1000451267,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001033704:3:0,G007,99999999999,HKD,018:RM:1800000000000000000000419786,18,CLS:1000451267,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001033704:4:0,G007,99999999999,HKD,018:RM:1800000000000000000000419786,18,CLS:1000451267,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001033704:1:0,G007,99999999999,HKD,018:RM:1800000000000000000000419786,18,CLS:1000451267,31MAR2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001036539:1:1,P001,57155955,HKD,018:RM:1800000000000000000001098243,18,CLS:0001582899,19MAR2044:00:00:00,31DEC2024:00:00:00,NX,19MAR2014:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001039750:1:1,P001,4885202,HKD,018:RM:1800000000000000000001150513,18,CLS:0001702182,10JAN2048:00:00:00,31DEC2024:00:00:00,NX,10JAN2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001252637:31:0,G007,99999999999,HKD,018:RM:1800000000000000000001030520,18,CLS:1000628697,11MAR2035:00:00:00,31DEC2024:00:00:00,NX,03SEP2021:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003179426:5:0,G007,99999999999,HKD,018:RM:1800000000000000000001299946,18,CLS:1000314739,28OCT2039:00:00:00,31DEC2024:00:00:00,NX,28OCT2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003179426:2:1,P002,4402009,HKD,018:RM:1800000000000000000001299946,18,CLS:1000314739,28OCT2039:00:00:00,31DEC2024:00:00:00,NX,28OCT2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001045838:1:1,P001,1973376,HKD,018:RM:1800000000000000000001073302,18,CLS:0001688245,08AUG2037:00:00:00,31DEC2024:00:00:00,NX,08AUG2017:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001031107:1:1,P001,4302727,HKD,018:RM:1800000000000000000001047962,18,CLS:0001481780,27APR2031:00:00:00,31DEC2024:00:00:00,NX,27APR2011:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003136325:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001217426,18,CLS:1000204060,30NOV2025:00:00:00,31DEC2024:00:00:00,NX,21NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003172028:1:2,P001,16591254,HKD,018:RM:1800000000000000000001216001,18,CLS:1000297152,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,12APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001037261:7:1,P001,6451261,HKD,018:RM:1800000000000000000000927782,18,CLS:1000298572,31MAY2044:00:00:00,31DEC2024:00:00:00,NX,31MAY2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001037261:6:0,G007,99999999999,HKD,018:RM:1800000000000000000000927782,18,CLS:1000298572,31MAY2044:00:00:00,31DEC2024:00:00:00,NX,31MAY2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003171929:2:1,P005,1059996,HKD,018:RM:1800000000000000000001233769,18,CLS:1000297152,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,12APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003171929:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001233769,18,CLS:1000297152,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,12APR2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003177405:1:1,P001,3694437,HKD,018:RM:1800000000000000000001288228,18,CLS:1000307383,01AUG2039:00:00:00,31DEC2024:00:00:00,NX,01AUG2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001037304:1:1,P001,7941887,HKD,018:RM:1800000000000000000001114577,18,CLS:0001605169,29SEP2028:00:00:00,31DEC2024:00:00:00,NX,29SEP2014:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001046364:1:1,P001,4948681,HKD,018:RM:1800000000000000000001214751,18,CLS:0001703791,30JAN2048:00:00:00,31DEC2024:00:00:00,NX,30JAN2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001028869:1:1,P005,1456928,HKD,018:RM:1800000000000000000001040554,18,CLS:1000220239,14JAN2029:00:00:00,31DEC2024:00:00:00,NX,14JAN2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001031694:3:1,P005,885554,HKD,018:RM:1800000000000000000001050231,18,CLS:0001484408,24MAY2026:00:00:00,31DEC2024:00:00:00,NX,24MAY2011:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001031791:1:1,P001,8788893,HKD,018:RM:1800000000000000000000169218,18,CLS:0001487464,22JUN2041:00:00:00,31DEC2024:00:00:00,NX,22JUN2011:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001046812:1:1,P002,2370771,HKD,018:RM:1800000000000000000001217901,18,CLS:0001706169,28FEB2038:00:00:00,31DEC2024:00:00:00,NX,28FEB2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003145752:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001261212,18,CLS:1000252701,31OCT2025:00:00:00,31DEC2024:00:00:00,NX,17OCT2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003177864:1:1,P001,4496136,HKD,018:RM:1800000000000000000001289901,18,CLS:1000309861,21AUG2044:00:00:00,31DEC2024:00:00:00,NX,21AUG2019:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001042411:1:1,P001,8840665,HKD,018:RM:1800000000000000000001171104,18,CLS:0001677038,06AUG2036:00:00:00,31DEC2024:00:00:00,NX,06FEB2017:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001042502:1:1,P001,3387121,HKD,018:RM:1800000000000000000001171954,18,CLS:0001658942,05SEP2041:00:00:00,31DEC2024:00:00:00,NX,05SEP2016:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001046959:1:1,P001,63095689,HKD,018:RM:1800000000000000000001215698,18,CLS:0001703899,31JAN2048:00:00:00,31DEC2024:00:00:00,NX,31JAN2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003151842:2:1,P001,4376298,HKD,018:RM:1800000000000000000001263831,18,CLS:1000255764,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,31MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003151842:3:1,P001,4541441,HKD,018:RM:1800000000000000000001263831,18,CLS:1000255764,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,31MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003151842:4:1,P003,2731431,HKD,018:RM:1800000000000000000001263831,18,CLS:1000255764,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,31MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003151842:5:0,G007,99999999999,HKD,018:RM:1800000000000000000001263831,18,CLS:1000255764,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,31MAY2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001029219:1:1,P001,29652915,HKD,018:RM:1800000000000000000001042298,18,CLS:0001468380,10DEC2030:00:00:00,31DEC2024:00:00:00,NX,10DEC2010:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001029219:2:0,G007,99999999999,HKD,018:RM:1800000000000000000001042298,18,CLS:0001468380,10DEC2030:00:00:00,31DEC2024:00:00:00,NX,10DEC2010:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001047359:1:1,P001,3974436,HKD,018:RM:1800000000000000000001219966,18,CLS:0001710052,20APR2033:00:00:00,31DEC2024:00:00:00,NX,20APR2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001047563:2:1,P002,1200980,HKD,018:RM:1800000000000000000001226713,18,CLS:0001713177,31MAY2038:00:00:00,31DEC2024:00:00:00,NX,31MAY2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001047563:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001226713,18,CLS:0001713177,31MAY2038:00:00:00,31DEC2024:00:00:00,NX,31MAY2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001047564:1:1,P001,2981838,HKD,018:RM:1800000000000000000001227667,18,CLS:0001714281,19JUN2042:00:00:00,31DEC2024:00:00:00,NX,19JUN2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001047331:1:1,P001,3104529,HKD,018:RM:1800000000000000000001219760,18,CLS:0001708479,29MAR2043:00:00:00,31DEC2024:00:00:00,NX,29MAR2018:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001042549:1:1,P001,7905958,HKD,018:RM:1800000000000000000001176021,18,CLS:0001660805,30SEP2046:00:00:00,31DEC2024:00:00:00,NX,30SEP2016:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:31:0,G007,99999999999,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:29:1,P003,4997713,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:1:0,G007,99999999999,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:5:1,P003,30894956,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:43:1,P003,2089952,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:41:1,P003,6088123,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:13:1,P003,11812777,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:4:1,P003,47251109,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:9:1,P003,33752632,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:15:1,P003,9003824,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:6:1,P003,5724653,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:12:0,G007,99999999999,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:16:0,G007,99999999999,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:8:1,P003,13084922,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001499346:11:1,P003,13630127,HKD,018:RM:1800000000000000000000968009,18,CLS:0001316847,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,28JUN2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003098730:1:0,T002,1000379,USD,018:RM:1800000000000000000001211714,18,CLS:1000029552,31MAY2025:00:00:00,31DEC2024:00:00:00,NX,20MAR2024:00:00:00,USD,HKD,7.76295054,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000001032214:2:1,P001,6596998,HKD,018:RM:1800000000000000000001052164,18,CLS:1000676837,15SEP2049:00:00:00,31DEC2024:00:00:00,NX,15SEP2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003102175:1:1,P001,43000000,HKD,018:RM:1800000000000000000001243957,18,CLS:1000044159,31AUG2025:00:00:00,31DEC2024:00:00:00,NX,10DEC2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003102175:4:0,G007,99999999999,HKD,018:RM:1800000000000000000001243957,18,CLS:1000044159,31AUG2025:00:00:00,31DEC2024:00:00:00,NX,10DEC2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003102175:3:0,G007,99999999999,HKD,018:RM:1800000000000000000001243957,18,CLS:1000044159,31AUG2025:00:00:00,31DEC2024:00:00:00,NX,10DEC2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003102175:2:1,P001,44000000,HKD,018:RM:1800000000000000000001243957,18,CLS:1000044159,31AUG2025:00:00:00,31DEC2024:00:00:00,NX,10DEC2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003306154:1:1,P001,3067566,HKD,018:RM:1800000000000000000001389474,18,CLS:1000637824,19NOV2051:00:00:00,31DEC2024:00:00:00,NX,19NOV2021:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003306019:6:0,O010,3180660,HKD,018:RM:1800000000000000000001384834,18,CLS:1000643202,31OCT2025:00:00:00,31DEC2024:00:00:00,NX,29NOV2024:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003310446:1:1,P001,5360212,HKD,018:RM:1800000000000000000001401570,18,CLS:1000648218,14FEB2040:00:00:00,31DEC2024:00:00:00,NX,14FEB2022:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003310522:1:0,G007,99999999999,HKD,018:RM:1800000000000000000001392433,18,CLS:1000648735,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,18DEC2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003310522:2:1,P001,8130745,HKD,018:RM:1800000000000000000001392433,18,CLS:1000648735,31JAN2025:00:00:00,31DEC2024:00:00:00,NX,18DEC2023:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003287803:1:1,P001,4585916,HKD,018:RM:1800000000000000000001330268,18,CLS:1000598111,20JAN2039:00:00:00,31DEC2024:00:00:00,NX,20JAN2021:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003293013:1:1,P001,3195718,HKD,018:RM:1800000000000000000000823423,18,CLS:1000609521,30APR2051:00:00:00,31DEC2024:00:00:00,NX,30APR2021:00:00:00,HKD,HKD,1,M,1,
hk,PLEDGE_COLLATERAL,31DEC2024:00:00:00,CLS:180000000000000003293025:1:1,P001,4067821,HKD,018:RM:1800000000000000000001352344,18,CLS:1000609536,30APR2051:00:00:00,31DEC2024:00:00:00,NX,30APR2021:00:00:00,HKD,HKD,1,M,1,
